# wabt-ts corpus output baseline
# files=421 totalBytes=1961204
# columns: file <tab> wasmBytes <tab> sha256-16(wasm) <tab> sha256-16(wasm2wat FOLDED) <tab> sha256-16(wasm2wat LINEAR)
18zp_DynRuntimeClassExtends.wat	489	91ea94691c955f23	f37398f6c20f5047	91fe2a34902bb680
18zq_DynRuntimeArrayMethods.wat	489	91ea94691c955f23	f37398f6c20f5047	91fe2a34902bb680
18zr_DynRuntimeStringMethods.wat	489	91ea94691c955f23	f37398f6c20f5047	91fe2a34902bb680
18zs_DynRuntimeObjectMath.wat	489	91ea94691c955f23	f37398f6c20f5047	91fe2a34902bb680
18zt_DynRuntimeJson.wat	489	91ea94691c955f23	f37398f6c20f5047	91fe2a34902bb680
18zu_DynRuntimeMapSet.wat	489	91ea94691c955f23	f37398f6c20f5047	91fe2a34902bb680
18zv_DynRuntimeRegExp.wat	489	91ea94691c955f23	f37398f6c20f5047	91fe2a34902bb680
18zw_DynRuntimeGenerators.wat	489	91ea94691c955f23	f37398f6c20f5047	91fe2a34902bb680
18zx_DynRuntimeAsync.wat	489	91ea94691c955f23	f37398f6c20f5047	91fe2a34902bb680
18zy_DynRuntimeEs6Misc.wat	489	91ea94691c955f23	f37398f6c20f5047	91fe2a34902bb680
18zz_DynFullCompile.wat	489	91ea94691c955f23	f37398f6c20f5047	91fe2a34902bb680
19_DiscUnionSuperStructLayout.wat	4890	9a7a678f0cb97cc0	b4620fc750f1480c	c856208823fe960b
19_ElseIfNarrowingFieldCast.wat	4831	a9baaf551453b0c4	aaf13a6c36867e82	2a0dadd74241fe84
19_NestedDiscriminantUnions.wat	5019	fc8d44207754ab58	9136ac74800bbcd3	06c7a2d512c5193f
19_PolyMorphicUnionArrayMutation.wat	4988	e69656024bde8983	c1eda4a1fdb99a07	266861112b2d8114
19_SwitchCaseVariantDispatch.wat	4890	500a7c81f9755077	f110eca55f675503	97866322e79b4718
19_UnionSharedFieldWidening.wat	5963	d1142cc30b741748	feeb12650b8148ae	3e1b8420acd92380
19_VariantMaximumMemoryAlignment.wat	4800	067e01d27508874f	b16f770a8b9a1d60	6e4226b625faae78
1_FunctionSignatureMultiplexing.wat	4264	91c7d8ff6c992538	77b0ca57a1ed6dbc	1667d00a3839bfb1
1_StaticGlobalInitialization.wat	4120	a690dfcda0057410	33dc65d253e99bb2	f97acadc25aff066
1_WasiStringBufferIntegrity.wat	4302	62702ea11ad9b1e6	6a6855e5c061cae7	56dda0a7ff3af16c
1_atomic-counters.wat	4274	a117f570a45b6b20	663034724826350f	30d75981df09921e
1_channels.wat	1756	61f9bcd25cda8e4b	7445f6b69637b8d3	09fff55e2025f2fe
1_command-line-flags.wat	6032	a39b664d99e401f9	10fcca15ca6dd84f	7a5837431a608636
1_context.wat	677	a3f89fbb59ced059	1a8d053741a12b5e	2b272c8d947d2b53
1_directories.wat	1311	5cbf8560a4bdd7a6	2a4836d417408420	127fd00fd5f7f6d8
1_environment-variables.wat	632	ab176ce586c7e20f	d99547727812fc70	05ba89c7d2e3b62d
1_epoch.wat	5369	0e7a9e542637e672	fadd42ad0b41253d	f2efd813fd0228fe
1_execing-processes.wat	624	0159fd07d2ed776e	c830d3f939b4043c	2cc6f905b17f5fc1
1_fib-rs-opt.wat	41203	6c77c767f19a5b43	d615b77a8933070b	0cfd1b827280ab3b
1_fib-rs.wat	41127	1683acdc3debebb2	dea68b7c8a7a8bf2	8481af987a1a342c
1_fib-zig-opt.wat	2646	b3f274aa242ac945	2e50f075337d53c3	ede72ef2e15d7bc3
1_fizzbuzz_wat.wat	593	b31adb577560ea0d	5dd47711985f0708	87df52ef2d91e2aa
1_for.wat	4513	fdd161aaa86d785e	d53502ee791752cb	c90203b1a2bfc47a
1_functions.wat	4356	78308f47426953ec	b70c05a052cd93bf	d1bb8f6eb4faa99e
1_goroutines.wat	5269	313a99c4e50777df	dbaad0ad1ce5727c	d8b39c1a64f9e647
1_hello-world.wat	598	324650255c8fb71f	59b5404d67f95994	ab18d16016cd1c31
1_helloWorld_wat.wat	193	3aeedf08ea27ca30	e5b5ac322177666a	a61fd766585de9be
1_helloworld.wat	175	44b85abb7ccd9622	62e861287a3b7738	02f6f935409ce1ca
1_http-client.wat	869	eae04f85d5561ace	b81313865cbdd3aa	474a02ab78a70345
1_if-else.wat	5262	bfcd857505a8b1c7	bbdb23394cd583c2	50a8f5f38bd67156
1_print.wat	234	a91776387cbca6ce	c155870dc3d8f50a	6930d87f9c0a7c69
1_reading-files.wat	5186	bd076fbcf7cb5bb4	fcf91e96b3799f19	95175c7fc11a5b5c
1_recursion.wat	4230	727c1d52c91a13fd	a0585230e84430ef	d49743c2ec2d9765
1_regular-expressions.wat	6018	bcdedfd238fa8627	1fb8049deaad762c	cb89f2a9b50fd52b
1_select.wat	1966	8363645ec2795d68	8a35248dfcb95134	e07e7cfbbc324c85
1_sha1-hashes.wat	1720	e27b26523f3f9d03	77b55a2ada53b03d	5e48364a5ed4b541
1_sha256-hashes.wat	1747	d6821395f8d6e48d	16110fc95513ce3e	6406efc3a3dbab7d
1_signals.wat	738	8c22fb2775f2437f	d83ccab4732cc322	5942eed7c995a2fe
1_spawning-processes.wat	630	d9a82548a48e6c99	4abdf4e78022c6e6	8fb1a2cdcf178504
1_strings-and-runes.wat	1455	8966aae08b594d6d	0e54728cec5d273f	24f71771ac7216d0
1_switch.wat	6415	e4b19e565994bdf9	aaf81b9035b9307f	d771c296df1bfd38
1_temporary-files-and-directories.wat	1994	cd8c47c892083d8e	d8235e84a591ca7a	c5545f1542d87adf
1_tickers.wat	800	e56a2e275f581cc5	5648466fa2ac5605	e9fb9c217f80af28
1_time-formatting-parsing.wat	952	855056b8dc9c5a3b	84896675d5b20625	14fb9ebd1d97b395
1_time.wat	2584	a72bf0e11569ba84	f574d2768e14ab35	ef3df65ca3f4a406
1_timeouts.wat	5400	a6cbeaab9d2d1550	051acede1daf688d	faf9546ce122b262
1_timers.wat	649	38b0233eaa161f9e	651e3b98d91fa073	c10777ec01501535
1_values.wat	4589	746f5616598b6712	082ce783fee7412a	b605a04b7837dd11
1_variables.wat	5433	d784b4103417dee0	207576df7b3512e4	ef76c9c4cb112e99
1_waitgroups.wat	4628	1c0139cba399b1b8	f3c381870110a4e3	2c982fec75af7b00
1_worker-pools.wat	5075	ddc348f25db4c368	31b859f2cac3bb90	ef11a93ca72788da
1_writing-files.wat	4745	0cf9548be345cf86	53bd13167cc5f11b	256d5be9e633ad24
20_EmptyRestAllocationAndSafety.wat	5569	084e4f7246ec77a0	1c9877a7afd2ad8a	a35005fd3809c47f
20_NestedDestructuringAndOjectMix.wat	4918	2cf80a7a447e2106	70cd170311b6b1ad	6602e30bcd7940c0
20_RestBufferSplitting.wat	5246	b6e017a0b1c63dda	89863415490b7f54	b6cc3bc9044078ba
21_HeterogeneousTypeOffset.wat	4854	f02ddedde298598d	1a1f9894e8653be3	431de0d80da28e6a
21_NestedCompoundTuple.wat	4931	29df4665ca28f9c4	5852d0cfdf1f2499	b49d83c857dec184
21_SkippedElementsAndGaps.wat	4550	a5ed7477cd97304a	58a7ef1530816d4b	0ef281f2138f922a
22_CombinedStressTest.wat	4140	404716a035a82988	fb2613cb383f734e	265183368fc4215d
22_ConstEnumFoldingAndExponentCast.wat	13842	e84dabc035adb2ca	9f40f75eb8ab9ff8	de5999408b8c0614
22_DoubleCastErasure.wat	4565	e28c816b423fecde	f6cd929e8148d7f2	d2e1612017e8ec11
22_EnumObjectMemberCompoundMap.wat	4809	1c4084006fa45af3	b54b76854538538e	e0de59fcd7cbfbf2
22_HeterogeneousAndMixedStringEnum.wat	1046	52f4de7760fbb3cb	afd42f9d86c79a86	93c6e6e66680025c
22_MultiplicativeAssociativity.wat	7136	c9e26de6cfa35579	c9863bf8fd926ded	0ccdffd9b89206b4
22_NUmericEvaluationsAndFlagsShift.wat	4970	0ee3bec27d48e4e1	6f827d790ccae6b1	7b2f10bdd538f2d2
23_Tuples.wat	5432	0c4031cab256943f	ec205c052caa44be	49a20c695967e6a0
24_NullUndefined.wat	5161	258096279317e0ae	0aa1f9145e019aba	e441cfeccd4f8abe
24_NullableTupleReturnAndFlags.wat	4946	dee359d4425b0b9a	071f66bdf7fadee9	b82fbb90a73e8d20
25_LogicalAssignmentOperators.wat	5550	c489f9f2252f0b5f	d9eb8f946335525f	fca4616787a7d362
25_NullishOnlyNullFallback.wat	4963	3baab2c876d30b97	d1d2dfa309b1afe7	8e75cda256f970c6
